,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,bario,year
2204,21,-,-,21,,"64,4",-,-,"64,4",,"158,5",-,"158,5",,"2.375,0",-,"2.375,0",8 46. el Turó de la Peira,2020-01-01
2205,23,-,-,23,,"62,0",-,-,"62,0",,"123,7",-,"123,7",,"1.932,6",-,"1.932,6",8 47. Can Peguera,2020-01-01
2206,15,-,-,15,,"73,0",-,-,"73,0",,"203,3",-,"203,3",,"2.620,0",-,"2.620,0",8 48. la Guineueta,2020-01-01
2207,4,-,-,4,,"77,3",-,-,"77,3",,"180,0",-,"180,0",,"2.222,2",-,"2.222,2",8 49. Canyelles,2020-01-01
2208,39,-,-,39,,"58,5",-,-,"58,5",,"173,1",-,"173,1",,"2.614,9",-,"2.614,9",8 50. les Roquetes,2020-01-01
2209,35,2,-,33,,"61,1","85,0",-,"59,4",,"177,0","280,5","159,7",,"2.599,1","3.300,0","2.482,3",8 51. Verdun,2020-01-01
2210,39,-,-,39,,"63,6",-,-,"63,6",,"155,1",-,"155,1",,"2.390,6",-,"2.390,6",8 52. la Prosperitat,2020-01-01
2211,14,-,-,14,,"59,9",-,-,"59,9",,"99,1",-,"99,1",,"1.715,7",-,"1.715,7",8 53. la Trinitat Nova,2020-01-01
2212,2,-,-,2,,"76,0",-,-,"76,0",,-,-,-,,-,-,-,8 54. Torre Baró,2020-01-01
2213,24,-,-,24,,"61,3",-,-,"61,3",,"104,5",-,"104,5",,"1.808,6",-,"1.808,6",8 55. Ciutat Meridiana,2020-01-01
2214,1,-,-,1,,"62,0",-,-,"62,0",,-,-,-,,-,-,-,8 56. Vallbona,2020-01-01
2215,53,-,-,53,,"69,5",-,-,"69,5",,"180,3",-,"180,3",,"2.318,7",-,"2.318,7",9 57. la Trinitat Vella,2020-01-01
2216,3,-,-,3,,"77,0",-,-,"77,0",,"262,5",-,"262,5",,"3.406,3",-,"3.406,3",9 58. Baró de Viver,2020-01-01
2217,25,1,-,24,,"60,8",-,-,"60,8",,"128,8",-,"128,8",,"2.122,7",-,"2.122,7",9 59. el Bon Pastor,2020-01-01
2218,116,7,-,109,,"71,6","70,7",-,"71,6",,"247,7","266,6","242,8",,"3.159,2","3.804,1","2.991,9",9 60. Sant Andreu,2020-01-01
2219,71,-,-,71,,"77,3",-,-,"77,3",,"257,7",-,"257,7",,"3.263,3",-,"3.263,3",9 61. la Sagrera,2020-01-01
2220,44,1,-,43,,"78,2","62,0",-,"78,7",,"245,5","230,0","247,1",,"2.836,0","3.709,7","2.748,6",9 62. el Congrés i els Indians,2020-01-01
2221,50,5,1,44,,"77,3","89,4","58,0","76,2",,"394,6","560,2","353,2",,"4.709,8","6.216,4","4.333,2",9 63. Navas,2020-01-01
2222,121,16,-,105,,"74,8","99,3",-,"74,0",,"339,2","550,2","331,2",,"4.422,2","5.564,5","4.378,9","10 64. el Camp de l""Arpa del Clot",2020-01-01
2223,99,10,-,89,,"82,3","88,7",-,"81,5",,"418,3","423,2","417,6",,"4.552,8","4.751,4","4.524,0",10 65. el Clot,2020-01-01
2224,7,-,-,7,,"91,7",-,-,"91,7",,"438,3",-,"438,3",,"4.844,2",-,"4.844,2",10 66. el Parc i la Llacuna del Poblenou,2020-01-01
2225,3,-,-,3,,"135,3",-,-,"135,3",,"620,0",-,"620,0",,"4.703,4",-,"4.703,4",10 67. la Vila Olímpica del Poblenou,2020-01-01
2226,49,13,-,36,,"72,5","67,8",-,"74,1",,"359,0","420,1","338,0",,"5.050,1","6.349,2","4.604,7",10 68. el Poblenou,2020-01-01
2227,9,-,-,9,,"93,4",-,-,"93,4",,"768,8",-,"768,8",,"7.880,6",-,"7.880,6",10 69. Diagonal Mar i el Front Marítim del Poblenou,2020-01-01
2228,86,2,-,84,,"66,7","138,0",-,"65,7",,"203,9","539,5","198,6",,"2.902,0","3.909,2","2.886,3",10 70. el Besòs i el Maresme,2020-01-01
2229,4,1,1,2,,"74,0","76,0","69,0","75,5",,"307,3","228,0","347,0",,"4.395,4","3.000,0","5.093,1",10 71. Provençals del Poblenou,2020-01-01
2230,39,1,-,38,,"72,6","51,0",-,"73,2",,"286,3","200,0","291,4",,"3.562,1","3.921,6","3.540,9",10 72. Sant Martí de Provençals,2020-01-01
2231,70,5,-,65,,"72,5","64,2",-,"73,2",,"168,5","193,2","164,4",,"2.494,5","3.039,1","2.403,7",10 73. la Verneda i la Pau,2020-01-01
2232,24,0,0,24,,-,-,-,-,,-,-,-,,-,-,-,NC,2020-01-01
2233,,,,,,,,,,,,,,,,,,empty,2020-04-01
2234,2.179,176,3,2.000,,"77,5","82,8","81,0","77,0",,"336,8","414,0","326,3",,"4.045,5","4.853,7","3.934,9",Global,2020-04-01
2235,,,,,,,,,,,,,,,,,,empty,2020-04-01
2236,66,3,-,63,,"58,3","66,0",-,"57,8",,"218,4","302,9","212,3",,"3.798,8","4.609,1","3.740,9",1 1. el Raval,2020-04-01
2237,36,2,-,34,,"92,7","48,0",-,"95,9",,"413,9","307,5","421,5",,"4.430,6","6.406,3","4.289,5",1 2. el Barri Gòtic,2020-04-01
2238,23,3,-,20,,"57,2","58,0",-,"57,0",,"250,3","265,3","247,3",,"4.469,5","4.507,0","4.461,9",1 3. la Barceloneta,2020-04-01
2239,40,4,-,36,,"79,6","101,0",-,"76,7",,"382,6","759,5","330,6",,"4.887,2","6.702,9","4.636,8","1 4. Sant Pere, Santa Caterina i la Ribera",2020-04-01
2240,35,-,-,35,,"83,2",-,-,"83,2",,"319,9",-,"319,9",,"4.013,0",-,"4.013,0",2 5. el Fort Pienc,2020-04-01
2241,62,-,-,62,,"74,3",-,-,"74,3",,"288,8",-,"288,8",,"3.922,3",-,"3.922,3",2 6. la Sagrada Família,2020-04-01
2242,49,-,-,49,,"116,9",-,-,"116,9",,"658,0",-,"658,0",,"5.705,2",-,"5.705,2","2 7. la Dreta de l""Eixample",2020-04-01
2243,40,6,-,34,,"95,5","87,6",-,"96,9",,"472,3","473,3","472,1",,"4.984,0","5.634,9","4.853,8","2 8. l""Antiga Esquerra de l""Eixample",2020-04-01
2244,60,7,-,53,,"86,9","91,7",-,"86,2",,"403,0","501,1","387,0",,"4.761,0","5.640,6","4.617,8","2 9. la Nova Esquerra de l""Eixample",2020-04-01
2245,38,1,-,37,,"78,0","77,0",-,"78,0",,"371,2","300,0","376,3",,"4.885,9","3.896,1","4.956,6",2 10. Sant Antoni,2020-04-01
2246,70,1,-,69,,"59,8","75,0",-,"59,5",,"221,4","170,0","225,3",,"3.765,3","2.266,7","3.880,6",3 11. el Poble Sec - AEI Parc Montjuïc,2020-04-01
2247,36,-,1,35,,"78,2",-,"70,0","78,5",,"235,2",-,"235,2",,"2.999,2",-,"2.999,2",3 12. la Marina del Prat Vermell - AEI Zona Franca,2020-04-01
2248,34,-,-,34,,"73,5",-,-,"73,5",,"221,9",-,"221,9",,"3.039,3",-,"3.039,3",3 13. la Marina de Port,2020-04-01
2249,12,-,-,12,,"69,1",-,-,"69,1",,"238,5",-,"238,5",,"3.564,1",-,"3.564,1",3 14. la Font de la Guatlla,2020-04-01
2250,31,10,-,21,,"67,6","50,3",-,"77,3",,"251,2","146,8","312,7",,"3.610,9","2.803,4","4.085,9",3 15. Hostafrancs,2020-04-01
2251,34,-,-,34,,"69,0",-,-,"69,0",,"316,9",-,"316,9",,"4.400,7",-,"4.400,7",3 16. la Bordeta,2020-04-01
2252,74,3,-,71,,"68,3","78,0",-,"67,1",,"229,8","271,4","209,0",,"3.452,5","3.479,5","3.439,0",3 17. Sants - Badal,2020-04-01
2253,55,6,-,49,,"75,4","93,0",-,"75,0",,"295,5","460,0","288,0",,"3.535,1","4.946,2","3.471,0",3 18. Sants,2020-04-01
2254,68,15,-,53,,"89,3","88,2",-,"89,6",,"440,0","605,6","388,8",,"4.948,7","6.916,4","4.339,7",4 19. les Corts,2020-04-01
2255,30,15,-,15,,"81,6","88,9",-,"71,7",,"377,3","377,3","377,4",,"4.303,1","4.249,5","4.463,6",4 20. la Maternitat i Sant Ramon,2020-04-01
2256,6,-,-,6,,"141,8",-,-,"141,8",,"1.324,0",-,"1.324,0",,"10.961,2",-,"10.961,2",4 21. Pedralbes,2020-04-01
2257,6,-,-,6,,"169,4",-,-,"169,4",,"402,8",-,"402,8",,"3.519,0",-,"3.519,0","5 22. Vallvidrera, el Tibidabo i les Planes",2020-04-01
2258,34,5,-,29,,"112,4","132,4",-,"108,4",,"810,3","1.483,0","642,1",,"7.043,4","11.352,6","5.966,0",5 23. Sarrià,2020-04-01
2259,8,-,-,8,,"163,0",-,-,"163,0",,"940,5",-,"940,5",,"4.703,0",-,"4.703,0",5 24. les Tres Torres,2020-04-01
2260,21,4,-,17,,"128,9","91,8",-,"139,5",,"654,5","420,0","726,7",,"4.680,3","4.389,7","4.769,7",5 25. Sant Gervasi - la Bonanova,2020-04-01
2261,44,7,-,37,,"159,7","88,0",-,"172,1",,"786,3","377,6","859,3",,"4.879,3","4.612,2","4.927,0",5 26. Sant Gervasi - Galvany,2020-04-01
2262,28,4,-,24,,"110,2","93,7",-,"112,5",,"454,1","661,0","425,9",,"4.361,7","7.094,3","3.989,1",5 27. el Putxet i el Farró,2020-04-01
2263,8,1,-,7,,"74,6",-,-,"74,6",,"319,9",-,"319,9",,"4.306,3",-,"4.306,3",6 28. Vallcarca i els Penitents,2020-04-01
2264,25,16,-,9,,"74,5","75,5",-,"72,7",,"287,5","328,4","214,7",,"3.816,6","4.380,3","2.814,3",6 29. el Coll,2020-04-01
2265,23,2,-,21,,"78,5",-,-,"78,5",,"370,3",-,"370,3",,"4.762,1",-,"4.762,1",6 30. la Salut,2020-04-01
2266,77,1,-,76,,"73,1","122,0",-,"72,4",,"320,8","779,7","314,3",,"4.619,7","6.391,0","4.594,4",6 31. la Vila de Gràcia,2020-04-01
2267,34,3,-,31,,"83,6","232,7",-,"67,6",,"362,9","793,3","304,3",,"4.596,5","3.520,6","4.743,2","6 32. el Camp d""en Grassot i Gràcia Nova",2020-04-01
2268,29,-,-,29,,"70,7",-,-,"70,7",,"259,0",-,"259,0",,"3.893,3",-,"3.893,3",7 33. el Baix Guinardó,2020-04-01
2269,18,-,-,18,,"66,1",-,-,"66,1",,"199,8",-,"199,8",,"2.728,7",-,"2.728,7",7 34. Can Baró,2020-04-01
2270,61,-,-,61,,"67,3",-,-,"67,3",,"222,2",-,"222,2",,"3.382,8",-,"3.382,8",7 35. el Guinardó,2020-04-01
2271,9,-,-,9,,"91,3",-,-,"91,3",,"309,0",-,"309,0",,"3.417,6",-,"3.417,6","7 36. la Font d""en Fargues",2020-04-01
2272,32,8,-,24,,"65,6","63,9",-,"66,3",,"165,6","139,3","176,5",,"2.731,6","2.314,4","2.903,4",7 37. el Carmel,2020-04-01
2273,19,6,-,13,,"65,6","64,0",-,"66,4",,"177,8","178,3","177,5",,"2.775,0","2.911,1","2.707,0",7 38. la Teixonera,2020-04-01
2274,8,1,-,7,,"60,1","61,0",-,"60,0",,"145,9","47,1","162,4",,"2.569,7","772,1","2.869,3",7 39. Sant Genís dels Agudells,2020-04-01
2275,6,-,-,6,,"57,3",-,-,"57,3",,"155,0",-,"155,0",,"2.706,6",-,"2.706,6",7 40. Montbau,2020-04-01
2276,1,1,-,-,,"58,0","58,0",-,-,,"180,0","180,0",-,,"3.103,5","3.103,5",-,"7 41. la Vall d""Hebron",2020-04-01
2277,1,1,-,-,,-,-,-,-,,-,-,-,,-,-,-,7 42. la Clota,2020-04-01
2278,37,13,-,24,,"73,1","83,2",-,"67,2",,"288,4","324,5","257,0",,"3.728,4","3.908,2","3.572,5",7 43. Horta,2020-04-01
2279,24,1,-,23,,"74,9",-,-,"74,9",,"221,8",-,"221,8",,"2.850,3",-,"2.850,3",8 44. Vilapicina i la Torre Llobeta,2020-04-01
2280,27,-,-,27,,"67,1",-,-,"67,1",,"170,0",-,"170,0",,"2.584,0",-,"2.584,0",8 45. Porta,2020-04-01
2281,34,-,-,34,,"64,6",-,-,"64,6",,"156,2",-,"156,2",,"2.479,4",-,"2.479,4",8 46. el Turó de la Peira,2020-04-01
2282,-,-,-,-,,-,-,-,-,,-,-,-,,-,-,-,8 47. Can Peguera,2020-04-01
2283,12,-,-,12,,"78,3",-,-,"78,3",,"212,4",-,"212,4",,"2.624,3",-,"2.624,3",8 48. la Guineueta,2020-04-01
2284,8,-,-,8,,"69,4",-,-,"69,4",,"165,0",-,"165,0",,"2.538,5",-,"2.538,5",8 49. Canyelles,2020-04-01
2285,29,-,-,29,,"61,2",-,-,"61,2",,"138,9",-,"138,9",,"2.092,0",-,"2.092,0",8 50. les Roquetes,2020-04-01
2286,15,-,-,15,,"60,7",-,-,"60,7",,"175,0",-,"175,0",,"2.465,8",-,"2.465,8",8 51. Verdun,2020-04-01
2287,33,-,-,33,,"57,6",-,-,"57,6",,"165,1",-,"165,1",,"2.575,2",-,"2.575,2",8 52. la Prosperitat,2020-04-01
2288,18,-,-,18,,"59,5",-,-,"59,5",,"105,6",-,"105,6",,"2.085,3",-,"2.085,3",8 53. la Trinitat Nova,2020-04-01
2289,2,-,-,2,,"95,0",-,-,"95,0",,-,-,-,,-,-,-,8 54. Torre Baró,2020-04-01
2290,20,-,-,20,,"57,1",-,-,"57,1",,"75,8",-,"75,8",,"1.389,7",-,"1.389,7",8 55. Ciutat Meridiana,2020-04-01
2291,-,-,-,-,,-,-,-,-,,-,-,-,,-,-,-,8 56. Vallbona,2020-04-01
2292,27,-,-,27,,"59,3",-,-,"59,3",,"79,2",-,"79,2",,"1.394,0",-,"1.394,0",9 57. la Trinitat Vella,2020-04-01
2293,2,-,-,2,,"63,0",-,-,"63,0",,-,-,-,,-,-,-,9 58. Baró de Viver,2020-04-01
2294,17,-,-,17,,"73,1",-,-,"73,1",,"186,1",-,"186,1",,"2.503,6",-,"2.503,6",9 59. el Bon Pastor,2020-04-01
2295,61,1,-,60,,"70,4","94,0",-,"70,0",,"230,9","302,0","222,0",,"3.381,0","3.212,8","3.402,0",9 60. Sant Andreu,2020-04-01
2296,45,-,-,45,,"68,2",-,-,"68,2",,"227,3",-,"227,3",,"3.368,4",-,"3.368,4",9 61. la Sagrera,2020-04-01
2297,28,-,-,28,,"67,5",-,-,"67,5",,"267,1",-,"267,1",,"4.090,7",-,"4.090,7",9 62. el Congrés i els Indians,2020-04-01
2298,28,-,-,28,,"67,8",-,-,"67,8",,"223,7",-,"223,7",,"3.277,1",-,"3.277,1",9 63. Navas,2020-04-01
2299,69,-,-,69,,"73,8",-,-,"73,8",,"254,2",-,"254,2",,"3.506,2",-,"3.506,2","10 64. el Camp de l""Arpa del Clot",2020-04-01
2300,26,-,-,26,,"67,0",-,-,"67,0",,"265,5",-,"265,5",,"3.680,5",-,"3.680,5",10 65. el Clot,2020-04-01
2301,21,7,-,14,,"65,6","63,9",-,"66,4",,"308,3","342,6","291,1",,"4.861,4","5.606,6","4.488,9",10 66. el Parc i la Llacuna del Poblenou,2020-04-01
2302,5,-,-,5,,"125,2",-,-,"125,2",,"596,9",-,"596,9",,"4.777,6",-,"4.777,6",10 67. la Vila Olímpica del Poblenou,2020-04-01
2303,54,14,-,40,,"71,8","79,7",-,"69,2",,"332,4","457,5","290,7",,"4.643,0","6.173,2","4.132,9",10 68. el Poblenou,2020-04-01
2304,10,-,-,10,,"86,1",-,-,"86,1",,"389,7",-,"389,7",,"4.712,2",-,"4.712,2",10 69. Diagonal Mar i el Front Marítim del Poblenou,2020-04-01
2305,26,-,-,26,,"57,6",-,-,"57,6",,"144,9",-,"144,9",,"2.441,9",-,"2.441,9",10 70. el Besòs i el Maresme,2020-04-01
2306,23,4,2,17,,"72,8","67,8","86,5","72,4",,"251,5","205,0","265,8",,"3.508,0","3.050,2","3.648,8",10 71. Provençals del Poblenou,2020-04-01
2307,29,-,-,29,,"70,9",-,-,"70,9",,"156,9",-,"156,9",,"2.141,8",-,"2.141,8",10 72. Sant Martí de Provençals,2020-04-01
2308,41,-,-,41,,"73,1",-,-,"73,1",,"173,3",-,"173,3",,"2.463,8",-,"2.463,8",10 73. la Verneda i la Pau,2020-04-01
2309,17,0,0,17,,-,-,-,-,,-,-,-,,-,-,-,NC,2020-04-01
2310,,,,,,,,,,,,,,,,,,empty,2020-07-01
2311,2.231,201,6,2.024,,"79,3","86,0","73,0","78,7",,"367,9","481,7","353,4",,"4.310,2","5.399,1","4.171,4",Global,2020-07-01
2312,,,,,,,,,,,,,,,,,,empty,2020-07-01
2313,48,7,-,41,,"58,3","65,3",-,"57,1",,"207,4","287,5","192,4",,"3.758,6","4.424,0","3.633,8",1 1. el Raval,2020-07-01
2314,21,3,-,18,,"82,6","62,3",-,"86,6",,"336,6","198,3","364,2",,"4.189,3","3.318,3","4.363,5",1 2. el Barri Gòtic,2020-07-01
2315,37,2,-,35,,"41,7","31,5",-,"42,5",,"174,7","166,5","175,3",,"4.187,3","5.390,9","4.098,1",1 3. la Barceloneta,2020-07-01
2316,44,6,-,38,,"72,7","97,3",-,"68,3",,"383,2","779,4","313,3",,"5.401,8","7.644,4","5.006,1","1 4. Sant Pere, Santa Caterina i la Ribera",2020-07-01
2317,38,1,-,37,,"71,1","80,0",-,"70,9",,"285,1","390,0","281,7",,"4.007,0","4.875,0","3.979,0",2 5. el Fort Pienc,2020-07-01
2318,93,-,-,93,,"70,3",-,-,"70,3",,"315,1",-,"315,1",,"4.843,6",-,"4.843,6",2 6. la Sagrada Família,2020-07-01
2319,54,3,-,51,,"113,4","146,0",-,"112,7",,"592,4","1.490,0","572,0",,"5.092,5","10.205,5","4.976,3","2 7. la Dreta de l""Eixample",2020-07-01
2320,69,17,-,52,,"95,2","93,2",-,"95,9",,"616,5","947,6","506,2",,"6.673,2","10.462,3","5.410,2","2 8. l""Antiga Esquerra de l""Eixample",2020-07-01
2321,80,15,3,62,,"77,8","79,1",-,"77,5",,"329,8","359,9","322,6",,"4.422,6","4.686,1","4.359,6","2 9. la Nova Esquerra de l""Eixample",2020-07-01
2322,50,1,-,49,,"82,3","89,0",-,"82,2",,"349,9","200,0","355,4",,"4.138,5","2.247,2","4.208,5",2 10. Sant Antoni,2020-07-01
2323,49,1,-,48,,"58,1","45,0",-,"58,5",,"216,4","190,0","220,1",,"3.832,8","4.222,2","3.777,2",3 11. el Poble Sec - AEI Parc Montjuïc,2020-07-01
2324,11,-,-,11,,"78,4",-,-,"78,4",,"164,3",-,"164,3",,"2.096,1",-,"2.096,1",3 12. la Marina del Prat Vermell - AEI Zona Franca,2020-07-01
2325,35,1,-,34,,"70,2","43,0",-,"71,1",,"231,1","120,0","238,1",,"3.529,6","2.790,7","3.575,8",3 13. la Marina de Port,2020-07-01
2326,6,-,-,6,,"63,5",-,-,"63,5",,"244,7",-,"244,7",,"4.119,8",-,"4.119,8",3 14. la Font de la Guatlla,2020-07-01
2327,23,3,-,20,,"63,6","77,5",-,"61,9",,"224,7","275,8","218,6",,"3.575,3","3.705,9","3.559,9",3 15. Hostafrancs,2020-07-01
2328,30,-,-,30,,"72,0",-,-,"72,0",,"335,4",-,"335,4",,"4.616,3",-,"4.616,3",3 16. la Bordeta,2020-07-01
2329,29,-,-,29,,"62,4",-,-,"62,4",,"238,7",-,"238,7",,"4.802,3",-,"4.802,3",3 17. Sants - Badal,2020-07-01
2330,44,2,-,42,,"67,3","68,0",-,"67,2",,"257,5","230,0","261,7",,"3.692,7","3.218,9","3.765,5",3 18. Sants,2020-07-01
2331,53,15,-,38,,"94,3","85,2",-,"97,6",,"489,2","515,5","477,5",,"5.103,7","5.944,9","4.726,7",4 19. les Corts,2020-07-01
2332,20,2,-,18,,"85,1",-,-,"85,1",,"343,8",-,"343,8",,"3.707,2",-,"3.707,2",4 20. la Maternitat i Sant Ramon,2020-07-01
2333,10,-,-,10,,"136,3",-,-,"136,3",,"691,1",-,"691,1",,"5.267,1",-,"5.267,1",4 21. Pedralbes,2020-07-01
2334,11,-,-,11,,"265,2",-,-,"265,2",,"468,4",-,"468,4",,"2.359,5",-,"2.359,5","5 22. Vallvidrera, el Tibidabo i les Planes",2020-07-01
2335,27,1,-,26,,"121,9","175,0",-,"119,6",,"909,0","3.246,5","797,7",,"6.204,5","18.551,1","5.616,5",5 23. Sarrià,2020-07-01
2336,24,3,-,21,,"119,6","91,3",-,"123,8",,"700,0","433,3","747,0",,"5.702,7","4.741,0","5.872,4",5 24. les Tres Torres,2020-07-01
2337,27,4,-,23,,"121,7","147,0",-,"117,7",,"797,6","663,3","821,3",,"6.389,7","4.660,9","6.694,8",5 25. Sant Gervasi - la Bonanova,2020-07-01
2338,67,16,-,51,,"127,1","105,3",-,"134,1",,"796,2","670,3","837,1",,"6.137,1","6.632,4","5.976,5",5 26. Sant Gervasi - Galvany,2020-07-01
2339,40,8,-,32,,"101,7","113,4",-,"99,0",,"448,7","562,3","422,3",,"4.419,7","5.020,4","4.279,5",5 27. el Putxet i el Farró,2020-07-01
2340,26,5,-,21,,"100,3","123,0",-,"93,2",,"334,8","406,5","310,9",,"3.537,0","3.510,8","3.545,7",6 28. Vallcarca i els Penitents,2020-07-01
2341,10,5,-,5,,"71,2","73,0",-,"67,5",,"226,4","238,8","201,7",,"3.176,2","3.300,5","2.927,5",6 29. el Coll,2020-07-01
2342,22,1,-,21,,"91,5",-,-,"91,5",,"385,8",-,"385,8",,"4.471,4",-,"4.471,4",6 30. la Salut,2020-07-01
2343,97,14,-,83,,"77,4","77,8",-,"77,4",,"360,5","358,8","360,6",,"4.706,7","4.534,6","4.716,6",6 31. la Vila de Gràcia,2020-07-01
2344,50,1,-,49,,"85,8","282,0",-,"81,4",,"381,6","1.000,0","366,9",,"4.317,6","3.546,1","4.336,0","6 32. el Camp d""en Grassot i Gràcia Nova",2020-07-01
2345,32,-,-,32,,"77,3",-,-,"77,3",,"298,0",-,"298,0",,"4.038,0",-,"4.038,0",7 33. el Baix Guinardó,2020-07-01
2346,10,-,-,10,,"72,9",-,-,"72,9",,"204,3",-,"204,3",,"2.913,4",-,"2.913,4",7 34. Can Baró,2020-07-01
2347,41,-,-,41,,"72,3",-,-,"72,3",,"266,5",-,"266,5",,"3.443,5",-,"3.443,5",7 35. el Guinardó,2020-07-01
2348,23,-,-,23,,"67,0",-,-,"67,0",,"271,1",-,"271,1",,"4.144,6",-,"4.144,6","7 36. la Font d""en Fargues",2020-07-01
2349,49,17,1,31,,"62,1","66,6","66,0","59,3",,"175,1","196,4","162,1",,"2.799,0","2.979,5","2.689,2",7 37. el Carmel,2020-07-01
2350,16,3,-,13,,"61,5","34,0",-,"63,8",,"165,3","120,0","169,5",,"2.758,7","3.529,4","2.688,7",7 38. la Teixonera,2020-07-01
2351,8,2,-,6,,"63,9","55,0",-,"67,4",,"137,8","103,0","155,1",,"2.198,3","1.977,6","2.308,7",7 39. Sant Genís dels Agudells,2020-07-01
2352,4,-,-,4,,"77,0",-,-,"77,0",,"105,0",-,"105,0",,"1.473,6",-,"1.473,6",7 40. Montbau,2020-07-01
2353,5,-,-,5,,"48,8",-,-,"48,8",,"198,3",-,"198,3",,"4.085,0",-,"4.085,0","7 41. la Vall d""Hebron",2020-07-01
2354,-,-,-,-,,-,-,-,-,,-,-,-,,-,-,-,7 42. la Clota,2020-07-01
2355,42,6,1,35,,"77,2","65,0","63,0","79,7",,"250,6","252,3","250,3",,"3.121,8","3.748,4","2.985,5",7 43. Horta,2020-07-01
2356,20,1,-,19,,"72,4",-,-,"72,4",,"171,4",-,"171,4",,"2.494,2",-,"2.494,2",8 44. Vilapicina i la Torre Llobeta,2020-07-01
2357,30,1,-,29,,"61,7","73,0",-,"61,2",,"166,4","255,0","156,5",,"2.727,5","3.493,2","2.642,4",8 45. Porta,2020-07-01
2358,23,-,-,23,,"66,3",-,-,"66,3",,"173,0",-,"173,0",,"2.429,1",-,"2.429,1",8 46. el Turó de la Peira,2020-07-01
2359,-,-,-,-,,-,-,-,-,,-,-,-,,-,-,-,8 47. Can Peguera,2020-07-01
2360,11,-,-,11,,"72,8",-,-,"72,8",,"144,7",-,"144,7",,"2.099,3",-,"2.099,3",8 48. la Guineueta,2020-07-01
2361,8,-,-,8,,"67,4",-,-,"67,4",,"200,0",-,"200,0",,"2.898,6",-,"2.898,6",8 49. Canyelles,2020-07-01
2362,33,-,-,33,,"52,7",-,-,"52,7",,"105,5",-,"105,5",,"2.017,2",-,"2.017,2",8 50. les Roquetes,2020-07-01
2363,18,1,-,17,,"52,6",-,-,"52,6",,"132,7",-,"132,7",,"2.468,4",-,"2.468,4",8 51. Verdun,2020-07-01
2364,28,-,-,28,,"63,3",-,-,"63,3",,"146,4",-,"146,4",,"2.389,8",-,"2.389,8",8 52. la Prosperitat,2020-07-01
2365,11,-,-,11,,"62,2",-,-,"62,2",,"103,0",-,"103,0",,"2.102,0",-,"2.102,0",8 53. la Trinitat Nova,2020-07-01
2366,2,-,-,2,,"53,0",-,-,"53,0",,-,-,-,,-,-,-,8 54. Torre Baró,2020-07-01
2367,15,-,-,15,,"55,9",-,-,"55,9",,"40,0",-,"40,0",,"740,7",-,"740,7",8 55. Ciutat Meridiana,2020-07-01
2368,1,-,-,1,,"70,0",-,-,"70,0",,"145,0",-,"145,0",,"2.071,4",-,"2.071,4",8 56. Vallbona,2020-07-01
2369,12,-,-,12,,"64,9",-,-,"64,9",,-,-,-,,-,-,-,9 57. la Trinitat Vella,2020-07-01
2370,5,-,-,5,,"63,0",-,-,"63,0",,-,-,-,,-,-,-,9 58. Baró de Viver,2020-07-01
2371,17,-,-,17,,"71,1",-,-,"71,1",,"164,7",-,"164,7",,"2.104,7",-,"2.104,7",9 59. el Bon Pastor,2020-07-01
2372,73,2,-,71,,"71,1","80,5",-,"70,8",,"251,3","373,5","237,0",,"3.636,3","4.641,2","3.518,0",9 60. Sant Andreu,2020-07-01
2373,81,-,-,81,,"90,1",-,-,"90,1",,"372,1",-,"372,1",,"4.043,3",-,"4.043,3",9 61. la Sagrera,2020-07-01
2374,25,-,-,25,,"91,4",-,-,"91,4",,"440,1",-,"440,1",,"4.258,5",-,"4.258,5",9 62. el Congrés i els Indians,2020-07-01
2375,28,-,-,28,,"77,3",-,-,"77,3",,"275,4",-,"275,4",,"3.434,8",-,"3.434,8",9 63. Navas,2020-07-01
2376,59,-,-,59,,"66,0",-,-,"66,0",,"241,8",-,"241,8",,"3.772,7",-,"3.772,7","10 64. el Camp de l""Arpa del Clot",2020-07-01
2377,26,-,-,26,,"69,8",-,-,"69,8",,"250,0",-,"250,0",,"3.765,1",-,"3.765,1",10 65. el Clot,2020-07-01
2378,12,-,-,12,,"76,5",-,-,"76,5",,"302,0",-,"302,0",,"3.994,4",-,"3.994,4",10 66. el Parc i la Llacuna del Poblenou,2020-07-01
2379,6,-,-,6,,"130,6",-,-,"130,6",,"627,9",-,"627,9",,"4.801,8",-,"4.801,8",10 67. la Vila Olímpica del Poblenou,2020-07-01
2380,68,18,-,50,,"72,5","81,2",-,"69,4",,"339,0","447,5","298,6",,"4.680,9","5.629,9","4.327,8",10 68. el Poblenou,2020-07-01
2381,20,3,-,17,,"88,6","74,7",-,"91,6",,"423,7","240,0","466,1",,"4.869,0","3.214,0","5.250,9",10 69. Diagonal Mar i el Front Marítim del Poblenou,2020-07-01
2382,24,-,-,24,,"63,6",-,-,"63,6",,"145,8",-,"145,8",,"2.205,3",-,"2.205,3",10 70. el Besòs i el Maresme,2020-07-01
2383,21,8,1,12,,"68,2","71,7","90,0","64,0",,"219,2","284,0","178,7",,"3.495,6","3.999,9","3.180,5",10 71. Provençals del Poblenou,2020-07-01
2384,27,-,-,27,,"70,7",-,-,"70,7",,"189,6",-,"189,6",,"2.794,2",-,"2.794,2",10 72. Sant Martí de Provençals,2020-07-01
